id,label 
high3959_13,A
high3959_14,A
high3959_15,A
high3959_16,A
high3959_17,A
high3959_18,A
high3960_0,A
high3960_1,A
high3960_2,A
high3960_3,A
high3960_4,A
high3960_5,B
high3960_6,C
high3960_7,A
high3960_8,D
high3960_9,A
high3960_10,A
high3960_11,B
high3960_12,C
high3960_13,A
high3960_14,A
high3960_15,A
high3961_0,A
high3961_1,A
high3961_2,A
high3961_3,A
high3961_4,A
high3961_5,D
high3961_6,A
high3961_7,B
high3961_8,A
high3961_9,A
high3962_0,C
high3962_1,A
high3962_2,A
high3962_3,C
high3962_4,A
high3962_5,D
high3962_6,C
high3962_7,A
high3962_8,A
high3962_9,D
high3963_0,A
high3963_1,A
high3963_2,A
high3963_3,A
high3963_4,A
high3963_5,A
high3963_6,A
high3963_7,A
high3963_8,A
high3963_9,A
high3963_10,A
high3963_11,A
high3963_12,A
high3963_13,D
high3963_14,A
high3964_0,A
high3964_1,A
high3964_2,A
high3964_3,A
high3964_4,A
high3964_5,A
high3964_6,A
high3964_7,A
high3964_8,A
high3964_9,A
high3964_10,A
high3964_11,A
high3964_12,A
high3964_13,A
high3964_14,A
high3965_0,A
high3965_1,A
high3965_2,A
high3965_3,D
high3965_4,A
high3965_5,A
high3965_6,A
high3965_7,A
high3965_8,A
high3965_9,A
high3965_10,A
high3965_11,B
high3965_12,A
high3965_13,A
high3965_14,A
high3965_15,A
high3965_16,B
high3965_17,A
high3965_18,A
high3965_19,A
high3966_0,A
high3966_1,A
high3966_2,A
high3966_3,A
high3966_4,A
high3966_5,A
high3966_6,A
high3966_7,A
high3966_8,A
high3966_9,A
high3966_10,A
high3966_11,A
high3966_12,A
high3966_13,A
high3966_14,A
high3966_15,A
high3966_16,A
high3966_17,A
high3967_0,A
high3967_1,A
high3967_2,A
high3967_3,A
high3967_4,B
high3967_5,A
high3967_6,A
high3967_7,A
high3967_8,A
high3967_9,A
high3967_10,A
high3967_11,A
high3967_12,A
high3967_13,A
high3967_14,A
high3968_0,A
high3968_1,D
high3968_2,A
high3968_3,A
high3968_4,B
high3968_5,A
high3968_6,A
high3968_7,A
high3968_8,A
high3968_9,B
high3968_10,A
high3968_11,A
high3968_12,D
high3968_13,A
high3968_14,B
high3968_15,A
high3968_16,B
high3968_17,C
high3969_0,A
high3969_1,A
high3969_2,A
high3969_3,A
high3969_4,A
high3969_5,A
high3969_6,A
high3969_7,A
high3969_8,A
high3969_9,A
high3969_10,A
high3969_11,A
high3969_12,A
high3969_13,A
high3969_14,A
high3969_15,A
high3969_16,A
high3969_17,A
high3969_18,A
high3970_0,A
high3970_1,A
high3970_2,A
high3970_3,A
high3970_4,A
high3970_5,A
high3970_6,A
high3970_7,B
high3970_8,A
high3970_9,A
high3970_10,A
high3970_11,A
high3970_12,A
high3970_13,A
high3970_14,A
high3970_15,A
high3970_16,A
high3971_0,B
high3971_1,A
high3971_2,A
high3971_3,A
high3971_4,A
high3971_5,A
high3971_6,A
high3971_7,A
high3971_8,A
high3971_9,A
high3971_10,A
high3971_11,A
high3971_12,A
high3971_13,A
high3971_14,A
high3971_15,A
high3971_16,A
high3972_0,C
high3972_1,A
high3972_2,B
high3972_3,B
high3972_4,A
high3972_5,A
high3972_6,A
high3972_7,A
high3972_8,A
high3972_9,A
high3972_10,A
high3973_0,B
high3973_1,A
high3973_2,A
high3973_3,C
high3973_4,D
high3973_5,D
high3973_6,A
high3973_7,B
high3973_8,A
high3973_9,C
high3973_10,D
high3974_0,A
high3974_1,A
high3974_2,A
high3974_3,A
high3974_4,A
high3974_5,A
high3974_6,A
high3974_7,A
high3974_8,A
high3974_9,D
high3974_10,A
high3974_11,A
high3974_12,A
high3974_13,A
high3974_14,A
high3974_15,A
high3974_16,A
high3974_17,B
high3974_18,A
high3975_0,A
high3975_1,A
high3975_2,A
high3975_3,A
high3975_4,A
high3975_5,A
high3975_6,A
high3975_7,A
high3975_8,A
high3975_9,A
high3975_10,A
high3975_11,A
high3975_12,A
high3975_13,A
high3975_14,A
high3975_15,A
high3975_16,A
high3975_17,A
high3975_18,A
high3976_0,C
high3976_1,A
high3976_2,A
high3976_3,A
high3976_4,A
high3976_5,A
high3976_6,A
high3976_7,A
high3976_8,A
high3976_9,A
high3976_10,D
high3976_11,A
high3976_12,A
high3976_13,A
high3976_14,A
high3976_15,A
high3976_16,A
high3976_17,A
high3977_0,A
high3977_1,A
high3977_2,A
high3977_3,A
high3977_4,A
high3977_5,A
high3977_6,A
high3977_7,A
high3977_8,D
high3977_9,C
high3977_10,A
high3977_11,A
high3977_12,A
high3977_13,C
high3977_14,A
high3977_15,A
high3978_0,A
high3978_1,A
high3978_2,A
high3978_3,A
high3978_4,A
high3978_5,B
high3978_6,A
high3978_7,A
high3978_8,C
high3978_9,A
high3978_10,A
high3978_11,A
high3978_12,C
high3978_13,A
high3978_14,A
high3978_15,B
high3978_16,A
high3979_0,A
high3979_1,A
high3979_2,A
high3979_3,A
high3979_4,A
high3979_5,A
high3979_6,A
high3979_7,A
high3979_8,A
high3979_9,A
high3980_0,A
high3980_1,C
high3980_2,A
high3980_3,A
high3980_4,A
high3980_5,A
high3980_6,A
high3980_7,C
high3980_8,A
high3980_9,A
high3980_10,A
high3980_11,A
high3980_12,A
high3980_13,A
high3980_14,A
high3980_15,A
high3980_16,C
high3980_17,B
high3981_0,A
high3981_1,A
high3981_2,A
high3981_3,A
high3981_4,D
high3981_5,A
high3981_6,A
high3981_7,A
high3981_8,A
high3981_9,A
high3981_10,A
high3981_11,A
high3981_12,A
high3981_13,A
high3981_14,A
high3981_15,A
high3981_16,A
high3981_17,A
high3982_0,A
high3982_1,A
high3982_2,A
high3982_3,A
high3982_4,A
high3982_5,A
high3982_6,A
high3982_7,A
high3982_8,A
high3982_9,A
high3982_10,A
high3982_11,A
high3982_12,A
high3982_13,A
high3982_14,A
high3982_15,A
high3982_16,A
high3982_17,A
high3982_18,D
high3983_0,B
high3983_1,A
high3983_2,C
high3983_3,A
high3983_4,A
high3983_5,A
high3983_6,C
high3983_7,A
high3983_8,A
high3983_9,A
high3983_10,A
high3983_11,A
high3983_12,D
high3983_13,B
high3983_14,A
high3983_15,A
high3983_16,A
high3983_17,A
high3983_18,A
high3984_0,A
high3984_1,B
high3984_2,A
high3984_3,D
high3984_4,A
high3984_5,D
high3984_6,A
high3984_7,D
high3984_8,D
high3984_9,C
high3984_10,A
high3984_11,B
high3984_12,D
high3984_13,D
high3984_14,A
high3984_15,A
high3984_16,A
high3984_17,A
high3984_18,A
high3984_19,C
high3985_0,A
high3985_1,A
high3985_2,B
high3985_3,A
high3985_4,B
high3985_5,A
high3985_6,A
high3985_7,A
high3985_8,A
high3985_9,A
high3985_10,A
high3985_11,A
high3985_12,A
high3985_13,A
high3985_14,A
high3985_15,A
high3985_16,A
high3985_17,A
high3985_18,A
high3986_0,A
high3986_1,A
high3986_2,A
high3986_3,A
high3986_4,A
high3986_5,A
high3986_6,A
high3986_7,A
high3986_8,A
high3986_9,A
high3986_10,A
high3986_11,A
high3986_12,A
high3986_13,A
high3986_14,A
high3986_15,A
high3986_16,A
high3986_17,A
high3986_18,A
high3986_19,A
high3987_0,A
high3987_1,C
high3987_2,A
high3987_3,A
high3987_4,A
high3987_5,A
high3987_6,C
high3987_7,A
high3987_8,A
high3987_9,B
high3987_10,A
high3987_11,A
high3987_12,A
high3987_13,A
high3987_14,A
high3987_15,A
high3987_16,A
high3987_17,A
high3987_18,A
high3987_19,A
high3988_0,A
high3988_1,C
high3988_2,A
high3988_3,A
high3988_4,A
high3988_5,A
high3988_6,A
high3988_7,A
high3988_8,A
high3988_9,A
high3988_10,A
high3988_11,D
high3988_12,A
high3988_13,A
high3989_0,B
high3989_1,A
high3989_2,A
high3989_3,A
high3989_4,A
high3989_5,A
high3989_6,A
high3989_7,A
high3989_8,A
high3989_9,B
high3989_10,A
high3989_11,C
high3989_12,D
high3989_13,C
high3989_14,B
high3989_15,A
high3989_16,A
high3990_0,A
high3990_1,A
high3990_2,A
high3990_3,C
high3990_4,A
high3990_5,A
high3990_6,A
high3990_7,A
high3990_8,A
high3990_9,A
high3990_10,A
high3990_11,A
high3990_12,A
high3990_13,C
high3990_14,A
high3990_15,A
high3990_16,A
high3990_17,A
high3990_18,A
high3990_19,A
high3991_0,A
high3991_1,A
high3991_2,A
high3991_3,A
high3991_4,A
high3991_5,A
high3991_6,A
high3991_7,A
high3991_8,A
high3991_9,A
high3991_10,A
high3991_11,A
high3991_12,A
high3991_13,A
high3991_14,A
high3991_15,A
high3991_16,A
high3991_17,A
high3991_18,A
high3992_0,A
high3992_1,C
high3992_2,A
high3992_3,A
high3992_4,D
high3992_5,A
high3992_6,A
high3992_7,A
high3992_8,A
high3992_9,A
high3992_10,A
high3992_11,A
high3992_12,A
high3992_13,A
high3992_14,A
high3992_15,A
high3992_16,A
high3992_17,C
high3993_0,B
high3993_1,A
high3993_2,A
high3993_3,A
high3993_4,A
high3993_5,A
high3993_6,A
high3993_7,A
high3993_8,B
high3993_9,A
high3993_10,A
high3993_11,A
high3993_12,A
high3993_13,A
high3993_14,A
high3993_15,A
high3993_16,D
high3994_0,A
high3994_1,A
high3994_2,A
high3994_3,A
high3994_4,A
high3994_5,A
high3994_6,A
high3994_7,A
high3994_8,A
high3994_9,A
high3994_10,A
high3994_11,A
high3994_12,A
high3994_13,A
high3994_14,A
high3994_15,B
high3994_16,A
high3994_17,A
high3994_18,A
high3995_0,A
high3995_1,A
high3995_2,A
high3995_3,A
high3995_4,A
high3995_5,A
high3995_6,C
high3995_7,A
high3995_8,A
high3995_9,B
high3995_10,A
high3995_11,A
high3995_12,A
high3995_13,A
high3995_14,A
high3995_15,A
high3996_0,A
high3996_1,A
high3996_2,A
high3996_3,A
high3996_4,A
high3996_5,A
high3996_6,A
high3996_7,A
high3996_8,C
high3996_9,A
high3996_10,A
high3996_11,A
high3996_12,A
high3996_13,A
high3996_14,A
high3996_15,A
high3996_16,A
high3996_17,A
high3997_0,A
high3997_1,A
high3997_2,A
high3997_3,A
high3997_4,A
high3997_5,A
high3997_6,A
high3997_7,A
high3997_8,A
high3997_9,A
high3997_10,A
high3997_11,A
high3998_0,A
high3998_1,A
high3998_2,A
high3998_3,A
high3998_4,C
high3998_5,A
high3998_6,A
high3998_7,A
high3998_8,A
high3998_9,A
high3998_10,A
high3998_11,A
high3998_12,A
high3998_13,A
high3998_14,C
high3999_0,A
high3999_1,A
high3999_2,A
high3999_3,A
high3999_4,A
high3999_5,A
high3999_6,A
high3999_7,A
high3999_8,A
high3999_9,A
high3999_10,A
high3999_11,A
high3999_12,A
high3999_13,A
high3999_14,A
high3999_15,A
high3999_16,A
high3999_17,A
high4000_0,D
high4000_1,C
high4000_2,A
high4000_3,C
high4000_4,A
high4000_5,A
high4000_6,A
high4000_7,A
high4000_8,A
high4000_9,A
high4000_10,A
high4000_11,A
high4000_12,A
high4000_13,A
high4000_14,A
high4000_15,D
high4000_16,A
high4000_17,A
high4001_0,A
high4001_1,A
high4001_2,A
high4001_3,A
high4001_4,A
high4001_5,A
high4001_6,A
high4001_7,A
high4001_8,A
high4001_9,A
high4001_10,A
high4001_11,A
high4001_12,A
high4001_13,A
high4001_14,A
high4001_15,A
high4001_16,A
high4001_17,A
high4001_18,A
high4002_0,A
high4002_1,A
high4002_2,A
high4002_3,A
high4002_4,A
high4002_5,A
high4002_6,A
high4002_7,A
high4002_8,A
high4002_9,A
high4002_10,A
high4002_11,A
high4002_12,A
high4002_13,A
high4002_14,A
high4002_15,A
high4002_16,D
high4003_0,A
high4003_1,A
high4003_2,B
high4003_3,A
high4003_4,A
high4003_5,A
high4003_6,A
high4003_7,A
high4003_8,A
high4003_9,A
high4003_10,A
high4003_11,A
high4003_12,A
high4003_13,A
high4003_14,A
high4003_15,A
high4003_16,A
high4003_17,A
high4004_0,A
high4004_1,C
high4004_2,A
high4004_3,A
high4004_4,A
high4004_5,A
high4004_6,A
high4004_7,A
high4004_8,A
high4004_9,A
high4004_10,A
high4005_0,A
high4005_1,A
high4005_2,A
high4005_3,A
high4005_4,A
high4005_5,A
high4005_6,A
high4005_7,A
high4005_8,A
high4005_9,A
high4005_10,A
high4005_11,A
high4005_12,A
high4005_13,A
high4006_0,A
high4006_1,A
high4006_2,A
high4006_3,A
high4006_4,A
high4006_5,C
high4006_6,A
high4006_7,A
high4007_0,A
high4007_1,B
high4007_2,A
high4007_3,A
high4007_4,A
high4007_5,A
high4007_6,A
high4007_7,C
high4007_8,A
high4007_9,A
high4007_10,A
high4007_11,A
high4007_12,B
high4007_13,A
high4007_14,A
high4007_15,A
high4007_16,A
high4007_17,A
high4007_18,A
high4008_0,A
high4008_1,A
high4008_2,A
high4008_3,A
high4008_4,A
high4008_5,A
high4008_6,C
high4008_7,B
high4008_8,A
high4008_9,A
high4008_10,B
high4008_11,A
high4008_12,A
high4008_13,A
high4008_14,A
high4008_15,A
high4008_16,A
high4008_17,A
high4008_18,A
high4009_0,A
high4009_1,A
high4009_2,A
high4009_3,A
high4009_4,A
high4009_5,A
high4009_6,B
high4009_7,A
high4009_8,A
high4009_9,A
high4009_10,A
high4009_11,D
high4009_12,A
high4009_13,A
high4009_14,A
high4009_15,A
high4009_16,A
high4009_17,A
high4009_18,A
high4009_19,A
high4010_0,A
high4010_1,A
high4010_2,A
high4010_3,A
high4010_4,A
high4010_5,A
high4010_6,A
high4010_7,A
high4010_8,A
high4010_9,A
high4010_10,A
high4010_11,A
high4010_12,A
high4010_13,A
high4010_14,A
high4010_15,A
high4010_16,A
high4010_17,A
high4010_18,A
high4011_0,A
high4011_1,A
high4011_2,A
high4011_3,D
high4011_4,A
high4011_5,A
high4011_6,A
high4011_7,A
high4011_8,A
high4011_9,A
high4011_10,A
high4011_11,C
high4011_12,A
high4011_13,A
high4011_14,C
high4011_15,A
high4012_0,A
high4012_1,A
high4012_2,A
high4012_3,A
high4012_4,A
high4012_5,A
high4012_6,A
high4012_7,A
high4012_8,A
high4012_9,A
high4012_10,A
high4012_11,A
high4012_12,A
high4012_13,A
high4012_14,A
high4012_15,A
high4012_16,A
high4012_17,A
high4012_18,A
high4013_0,A
high4013_1,A
high4013_2,A
high4013_3,A
high4013_4,A
high4013_5,A
high4013_6,A
high4013_7,A
high4013_8,A
high4013_9,A
high4013_10,A
high4013_11,A
high4013_12,A
high4013_13,A
high4013_14,A
high4013_15,A
high4013_16,A
high4013_17,A
high4013_18,C
high4013_19,A
high4014_0,A
high4014_1,A
high4014_2,A
high4014_3,A
high4014_4,A
high4014_5,A
high4014_6,A
high4014_7,A
high4014_8,A
high4014_9,A
high4014_10,A
high4014_11,A
high4014_12,A
high4014_13,A
high4014_14,A
high4014_15,A
high4014_16,A
high4014_17,A
high4015_0,A
high4015_1,A
high4015_2,A
high4015_3,A
high4015_4,A
high4015_5,A
high4015_6,A
high4015_7,A
high4015_8,A
high4015_9,A
high4015_10,A
high4015_11,A
high4015_12,A
high4015_13,A
high4015_14,A
high4015_15,A
high4015_16,A
high4015_17,D
high4015_18,A
high4015_19,A
high4016_0,A
high4016_1,A
high4016_2,A
high4016_3,A
high4016_4,A
high4016_5,A
high4016_6,A
high4016_7,A
high4016_8,A
high4016_9,A
high4016_10,A
high4016_11,A
high4016_12,A
high4016_13,A
high4016_14,A
high4017_0,A
high4017_1,A
high4017_2,A
high4017_3,A
high4017_4,A
high4017_5,D
high4017_6,D
high4017_7,A
high4017_8,A
high4017_9,A
high4017_10,A
high4017_11,A
high4017_12,A
high4018_0,A
high4018_1,D
high4018_2,A
high4018_3,C
high4018_4,A
high4018_5,A
high4018_6,B
high4018_7,A
high4018_8,B
high4018_9,A
high4018_10,A
high4018_11,A
high4018_12,A
high4018_13,A
high4018_14,A
high4018_15,A
high4018_16,A
high4018_17,A
high4019_0,A
high4019_1,D
high4019_2,A
high4019_3,D
high4019_4,D
high4019_5,C
high4019_6,A
high4019_7,C
high4019_8,A
high4019_9,A
high4019_10,B
high4019_11,B
high4019_12,A
high4019_13,A
high4019_14,B
high4019_15,A
high4019_16,A
high4019_17,D
high4019_18,A
high4019_19,A
high4020_0,A
high4020_1,A
high4020_2,A
high4020_3,A
high4020_4,A
high4020_5,A
high4020_6,D
high4020_7,B
high4020_8,A
high4020_9,A
high4020_10,A
high4020_11,A
high4020_12,A
high4020_13,D
high4020_14,A
high4020_15,A
high4020_16,C
high4020_17,A
high4020_18,A
high4020_19,A
high4021_0,B
high4021_1,A
high4021_2,A
high4021_3,A
high4021_4,A
high4021_5,A
high4021_6,A
high4021_7,A
high4021_8,A
high4021_9,A
high4021_10,A
high4021_11,A
high4021_12,A
high4021_13,A
high4021_14,A
high4021_15,C
high4021_16,A
high4022_0,A
high4022_1,A
high4022_2,C
high4022_3,B
high4022_4,A
high4022_5,A
high4022_6,A
high4022_7,A
high4022_8,A
high4022_9,A
high4022_10,A
high4022_11,A
high4022_12,A
high4022_13,A
high4022_14,A
high4022_15,A
high4022_16,A
high4022_17,A
high4023_0,A
high4023_1,A
high4023_2,A
high4023_3,A
high4023_4,A
high4023_5,A
high4023_6,A
high4023_7,C
high4023_8,A
high4023_9,A
high4023_10,A
high4023_11,A
high4023_12,A
high4023_13,A
high4023_14,A
high4023_15,A
high4024_0,A
high4024_1,B
high4024_2,C
high4024_3,A
high4024_4,D
high4024_5,A
high4024_6,C
high4024_7,D
high4024_8,C
high4024_9,B
high4024_10,A
high4024_11,B
high4024_12,A
high4024_13,D
high4024_14,C
high4024_15,A
high4025_0,D
high4025_1,A
high4025_2,A
high4025_3,C
high4025_4,A
high4025_5,A
high4025_6,A
high4025_7,C
high4025_8,A
high4025_9,C
high4025_10,A
high4025_11,D
high4025_12,A
high4025_13,A
high4025_14,A
high4025_15,A
high4025_16,A
high4026_0,A
high4026_1,A
high4026_2,A
high4026_3,A
high4026_4,A
high4026_5,A
high4026_6,A
high4026_7,B
high4026_8,A
high4026_9,A
high4026_10,A
high4026_11,C
high4026_12,A
high4026_13,A
high4026_14,B
high4026_15,A
high4026_16,A
high4026_17,A
high4026_18,A
high4027_0,C
high4027_1,A
high4027_2,A
high4027_3,A
high4027_4,A
high4027_5,A
high4027_6,A
high4027_7,A
high4027_8,A
high4027_9,A
high4027_10,A
high4027_11,A
high4027_12,A
high4027_13,A
high4028_0,A
high4028_1,A
high4028_2,A
high4028_3,A
high4028_4,A
high4028_5,A
high4028_6,A
high4028_7,C
high4028_8,A
high4028_9,A
high4028_10,A
high4028_11,A
high4028_12,A
high4028_13,A
high4028_14,A
high4028_15,A
high4028_16,A
high4028_17,A
high4028_18,A
high4028_19,A
high4029_0,A
high4029_1,A
high4029_2,A
high4029_3,A
high4029_4,D
high4029_5,A
high4029_6,A
high4029_7,A
high4029_8,A
high4029_9,B
high4029_10,C
high4029_11,A
high4029_12,A
high4029_13,A
high4029_14,A
high4029_15,A
high4029_16,A
high4029_17,A
high4029_18,A
high4029_19,A
high4030_0,D
high4030_1,A
high4030_2,A
high4030_3,A
high4030_4,B
high4030_5,B
high4030_6,A
high4030_7,A
high4030_8,C
high4030_9,A
high4030_10,C
high4030_11,C
high4030_12,A
high4030_13,A
high4030_14,A
high4030_15,A
high4030_16,A
high4030_17,A
high4030_18,C
high4031_0,A
high4031_1,A
high4031_2,B
high4031_3,A
high4031_4,A
high4031_5,B
high4031_6,A
high4031_7,A
high4031_8,C
high4031_9,A
high4031_10,A
high4031_11,A
high4031_12,A
high4031_13,A
high4031_14,A
high4031_15,A
high4031_16,A
high4031_17,A
high4031_18,A
high4031_19,A
high4032_0,A
high4032_1,A
high4032_2,A
high4032_3,A
high4032_4,A
high4032_5,A
high4032_6,A
high4032_7,A
high4032_8,A
high4032_9,A
high4032_10,A
high4032_11,A
high4032_12,A
high4032_13,A
high4032_14,A
high4032_15,A
high4032_16,A
high4033_0,A
high4033_1,A
high4033_2,A
high4033_3,A
high4033_4,C
high4033_5,A
high4033_6,A
high4033_7,A
high4033_8,A
high4033_9,A
high4033_10,A
high4033_11,A
high4033_12,A
high4033_13,A
high4033_14,A
high4033_15,A
high4033_16,A
high4033_17,A
high4033_18,B
high4034_0,A
high4034_1,A
high4034_2,A
high4034_3,A
high4034_4,A
high4034_5,A
high4034_6,A
high4034_7,A
high4034_8,A
high4034_9,A
high4034_10,A
high4034_11,A
high4034_12,A
high4034_13,A
high4034_14,A
high4034_15,A
high4034_16,A
high4034_17,A
high4034_18,A
high4035_0,A
high4035_1,A
high4035_2,A
high4035_3,A
high4035_4,A
high4035_5,A
high4035_6,A
high4035_7,A
high4035_8,A
high4035_9,A
high4035_10,A
high4035_11,A
high4035_12,A
high4035_13,A
high4035_14,C
high4036_0,A
high4036_1,A
high4036_2,A
high4036_3,A
high4036_4,A
high4036_5,A
high4036_6,A
high4036_7,D
high4036_8,A
high4036_9,C
high4036_10,B
high4036_11,A
high4036_12,A
high4036_13,A
high4036_14,A
high4036_15,D
high4036_16,A
high4036_17,C
high4037_0,A
high4037_1,A
high4037_2,A
high4037_3,A
high4037_4,A
high4037_5,A
high4037_6,A
high4037_7,A
high4037_8,A
high4037_9,A
high4037_10,A
high4037_11,A
high4037_12,A
high4037_13,A
high4037_14,D
high4038_0,A
high4038_1,A
high4038_2,A
high4038_3,A
high4038_4,A
high4038_5,A
high4038_6,A
high4038_7,A
high4038_8,A
high4038_9,A
high4038_10,A
high4038_11,D
high4038_12,A
high4038_13,A
high4038_14,D
high4038_15,B
high4038_16,A
high4038_17,A
high4038_18,D
high4038_19,A
high4039_0,A
high4039_1,A
high4039_2,B
high4039_3,A
high4039_4,A
high4039_5,A
high4039_6,D
high4039_7,A
high4039_8,A
high4039_9,A
high4039_10,A
high4039_11,A
high4039_12,B
high4039_13,A
high4039_14,A
high4039_15,A
high4039_16,A
high4039_17,A
high4039_18,A
high4039_19,A
high4040_0,A
high4040_1,A
high4040_2,B
high4040_3,D
high4040_4,A
high4040_5,A
high4040_6,A
high4040_7,A
high4040_8,A
high4040_9,A
high4040_10,A
high4040_11,B
high4040_12,A
high4040_13,A
high4040_14,A
high4040_15,A
high4040_16,A
high4040_17,A
high4041_0,A
high4041_1,A
high4041_2,A
high4041_3,B
high4041_4,A
high4041_5,A
high4041_6,A
high4041_7,A
high4041_8,A
high4041_9,B
high4041_10,A
high4041_11,A
high4041_12,A
high4041_13,D
high4041_14,A
high4041_15,A
high4041_16,A
high4041_17,A
high4042_0,A
high4042_1,D
high4042_2,A
high4042_3,A
high4042_4,A
high4042_5,A
high4042_6,A
high4042_7,A
high4042_8,A
high4042_9,A
high4042_10,A
high4042_11,A
high4042_12,A
high4042_13,A
high4042_14,A
high4042_15,A
high4042_16,A
high4042_17,A
high4042_18,A
high4043_0,A
high4043_1,A
high4043_2,A
high4043_3,A
high4043_4,A
high4043_5,A
high4043_6,A
high4043_7,A
high4043_8,A
high4043_9,A
high4043_10,A
high4043_11,D
high4043_12,A
high4043_13,A
high4043_14,A
high4043_15,A
high4043_16,A
high4043_17,A
high4043_18,A
high4044_0,C
high4044_1,A
high4044_2,A
high4044_3,D
high4044_4,C
high4044_5,D
high4044_6,A
high4044_7,A
high4044_8,C
high4044_9,A
high4044_10,A
high4044_11,A
high4044_12,A
high4044_13,A
high4044_14,A
high4044_15,A
high4044_16,A
high4045_0,A
high4045_1,A
high4045_2,A
high4045_3,A
high4045_4,A
high4045_5,A
high4045_6,C
high4045_7,A
high4045_8,D
high4045_9,A
high4045_10,C
high4045_11,A
high4045_12,A
high4045_13,D
high4045_14,C
high4045_15,A
high4045_16,A
high4045_17,A
high4045_18,D
high4045_19,B
high4046_0,A
high4046_1,C
high4046_2,A
high4046_3,A
high4046_4,A
high4046_5,B
high4046_6,A
high4046_7,A
high4046_8,A
high4046_9,A
high4046_10,A
high4046_11,A
high4046_12,A
high4046_13,A
high4046_14,A
high4047_0,A
high4047_1,A
high4047_2,A
high4047_3,A
high4047_4,B
high4047_5,A
high4047_6,A
high4047_7,A
high4047_8,A
high4047_9,A
high4047_10,A
high4047_11,C
high4047_12,A
high4047_13,A
high4047_14,A
high4047_15,A
high4047_16,A
high4047_17,A
high4048_0,A
high4048_1,A
high4048_2,A
high4048_3,A
high4048_4,A
high4048_5,A
high4048_6,A
high4048_7,A
high4048_8,A
high4048_9,A
high4048_10,A
high4048_11,A
high4048_12,C
high4048_13,A
high4048_14,A
high4048_15,A
high4048_16,A
high4048_17,A
high4048_18,A
high4049_0,A
high4049_1,A
high4049_2,A
high4049_3,D
high4049_4,B
high4049_5,A
high4049_6,A
high4049_7,A
high4049_8,A
high4049_9,A
high4049_10,A
high4049_11,A
high4049_12,C
high4049_13,A
high4049_14,A
high4049_15,A
high4049_16,A
high4049_17,A
high4050_0,A
high4050_1,A
high4050_2,A
high4050_3,A
high4050_4,A
high4050_5,A
high4050_6,A
high4050_7,A
high4050_8,B
high4050_9,A
high4050_10,A
high4050_11,C
high4050_12,A
high4050_13,A
high4050_14,A
high4051_0,C
high4051_1,A
high4051_2,A
high4051_3,A
high4051_4,A
high4051_5,A
high4051_6,A
high4051_7,D
high4051_8,A
high4051_9,A
high4051_10,A
high4051_11,A
high4051_12,B
high4051_13,A
high4051_14,A
high4051_15,A
high4051_16,A
high4051_17,A
high4052_0,C
high4052_1,A
high4052_2,A
high4052_3,A
high4052_4,C
high4052_5,A
high4052_6,A
high4052_7,A
high4052_8,A
high4052_9,A
high4052_10,A
high4052_11,C
high4052_12,A
high4052_13,A
high4052_14,A
high4052_15,A
high4052_16,A
high4052_17,A
high4052_18,A
high4053_0,A
high4053_1,A
high4053_2,A
high4053_3,B
high4053_4,A
high4053_5,C
high4053_6,B
high4053_7,A
high4053_8,D
high4053_9,A
high4053_10,A
high4053_11,D
high4053_12,B
high4053_13,B
high4053_14,A
high4053_15,B
high4053_16,D
high4053_17,A
high4054_0,A
high4054_1,A
high4054_2,C
high4054_3,A
high4054_4,A
high4054_5,A
high4054_6,A
high4054_7,A
high4054_8,A
high4054_9,A
high4054_10,A
high4054_11,A
high4054_12,A
high4054_13,A
high4054_14,A
high4054_15,A
high4054_16,A
high4054_17,A
high4055_0,A
high4055_1,A
high4055_2,A
high4055_3,A
high4055_4,A
high4055_5,A
high4055_6,A
high4055_7,A
high4055_8,A
high4055_9,B
high4055_10,A
high4055_11,A
high4055_12,A
high4055_13,A
high4055_14,A
high4055_15,D
high4056_0,A
high4056_1,A
high4056_2,A
high4056_3,A
high4056_4,A
high4056_5,A
high4056_6,A
high4056_7,A
high4056_8,A
high4056_9,A
high4056_10,A
high4056_11,A
high4056_12,A
high4056_13,A
high4056_14,A
high4056_15,A
high4056_16,A
high4056_17,A
high4057_0,A
high4057_1,A
high4057_2,A
high4057_3,A
high4057_4,D
high4057_5,A
high4057_6,A
high4057_7,A
high4057_8,A
high4057_9,B
high4057_10,A
high4057_11,B
high4057_12,A
high4057_13,B
high4057_14,A
high4057_15,C
high4057_16,A
high4057_17,C
high4058_0,A
high4058_1,A
high4058_2,A
high4058_3,A
high4058_4,A
high4058_5,A
high4058_6,A
high4058_7,A
high4058_8,A
high4058_9,A
high4058_10,A
high4058_11,A
high4058_12,A
high4058_13,A
high4058_14,A
high4058_15,A
high4058_16,A
high4058_17,A
high4058_18,A
high4059_0,A
high4059_1,B
high4059_2,D
high4059_3,A
high4059_4,A
high4059_5,A
high4059_6,C
high4059_7,C
high4059_8,A
high4059_9,C
high4059_10,A
high4059_11,A
high4059_12,A
high4059_13,A
high4059_14,A
high4059_15,A
high4059_16,A
high4059_17,A
high4059_18,A
high4059_19,A
high4060_0,A
high4060_1,A
high4060_2,A
high4060_3,B
high4060_4,A
high4060_5,A
high4060_6,A
high4060_7,A
high4060_8,A
high4060_9,A
high4060_10,A
high4060_11,A
high4060_12,A
high4060_13,A
high4060_14,A
high4060_15,A
